cnt,uniqID,x,y,cur_b1,cur_b2,cur_b3,r45y50_b1,r45y50_b2,r45y50_b3,r85y50_b1,r85y50_b2,r85y50_b3,r45y70_b1,r45y70_b2,r45y70_b3,r85y70_b1,r85y70_b2,r85y70_b3
4258,Q982,24.37501061,-28.87493255,-0.126383662,0.114932381,-0.196209788,-0.132960349,-0.169870794,-0.083571009,-0.148214445,-0.168078825,-0.035865769,-0.117130816,-0.154903919,-0.039982796,-0.157151386,-0.127504498,-0.033847425
4259,Q983,24.62501061,-28.87493255,-0.09314245,0.088656053,-0.117986821,-0.077824667,-0.120944135,-0.086621486,-0.092930481,-0.126687437,-0.035808913,-0.070243061,-0.114264116,-0.039223209,-0.101732269,-0.084380016,-0.032368746
4260,Q984,24.87501061,-28.87493255,-0.041466072,0.100631848,-0.11083772,-0.065839872,-0.058733165,-0.036977526,-0.083836593,-0.069604918,-0.018469701,-0.062414773,-0.065049686,-0.020316835,-0.091796838,-0.035261367,-0.015036877
4261,Q985,25.12501061,-28.87493255,-0.026091948,0.116642229,-0.152943283,-0.033509154,-0.066179402,-0.029840099,-0.052701693,-0.078044266,-0.016468279,-0.035242565,-0.069749311,-0.017668126,-0.057985432,-0.036748279,-0.013680515
4262,Q986,25.37501061,-28.87493255,-0.001572546,0.124757364,-0.167449832,-0.023746045,-0.099745199,-0.017394627,-0.043673433,-0.114230134,-0.013932898,-0.025377024,-0.094576828,-0.014159451,-0.049506791,-0.059930783,-0.012467008
4263,Q987,25.62501061,-28.87493255,0.04465922,0.139712453,-0.183138222,0.006543806,-0.124575287,0.006238085,-0.025439112,-0.146158695,-0.005722487,0.004655269,-0.122467428,-0.006502548,-0.029127097,-0.080674142,-0.0053639
4264,Q988,25.87501061,-28.87493255,0.060011752,0.134618208,-0.170259029,0.023320461,-0.127123103,0.001208843,-0.000779523,-0.136242539,-0.007082941,0.021677766,-0.123810053,-0.008142571,-0.010496813,-0.083793074,-0.007223075
4265,Q989,26.12501061,-28.87493255,0.1043524,-0.157464534,-0.217440978,0.039936077,-0.138235077,-0.025121262,0.020509789,-0.150415033,-0.020018553,0.043556355,-0.133127838,-0.021509225,0.014797418,-0.084082164,-0.019207695
4266,Q990,26.37501061,-28.87493255,0.139515325,-0.201763764,-0.084907427,0.101772815,-0.144242883,-0.027603839,0.085089348,-0.173177749,-0.018621732,0.106489971,-0.14394258,-0.019731937,0.086595312,-0.09988296,-0.017478315
4267,Q991,26.62501061,-28.87493255,0.125636354,0.131431997,-0.093586095,0.11666809,-0.115492769,-0.015300337,0.104169644,-0.135738254,-0.011650459,0.119543068,-0.116262615,-0.012385081,0.103401035,-0.073901579,-0.01047199
4268,Q992,26.87501061,-28.87493255,0.130507708,0.143087968,-0.131612986,0.132926866,-0.069858573,-0.012236367,0.127169266,-0.074478604,-0.009343498,0.13428089,-0.063115261,-0.009626974,0.125762552,-0.029750206,-0.007959637
4269,Q993,27.12501061,-28.87493255,0.121012941,0.120523505,-0.142195195,0.135134593,-0.031223543,-0.008988649,0.127816543,-0.041679233,-0.008464946,0.134314686,-0.033432256,-0.008333554,0.125060409,0.000282711,-0.006485761
4270,Q994,27.37501061,-28.87493255,0.162482515,0.079172961,-0.019294139,0.170140311,0.010730821,-0.011637166,0.171179786,0.004117388,-0.009218312,0.166393131,0.009976917,-0.007954285,0.168152913,0.026873201,-0.007484919
4271,Q995,27.62501061,-28.87493255,0.199518785,-0.183919802,-0.228780925,0.189355105,0.03635798,-0.018054191,0.188789204,0.036121253,-0.011683902,0.185539812,0.041092407,-0.010129051,0.187063932,0.041757047,-0.010400559
4107,Q1012,16.62501061,-28.62493255,0.012182394,0.119166642,0.21467033,0.138125226,0.065186538,0.268473387,0.162882417,0.073605418,0.54687202,0.141502142,0.077690721,0.543940842,0.179071069,0.05246935,0.56108892
4108,Q1013,16.87501061,-28.62493255,-0.057225261,0.113304161,0.22870855,0.172271892,0.05912786,0.07864926,0.183476388,0.069620974,0.545228004,0.163646117,0.07593894,0.542036772,0.196915984,0.047994696,0.560067594
4109,Q1014,17.12501061,-28.62493255,-0.082658716,0.111801818,0.232608721,0.15721257,0.063279621,0.081469014,0.169258669,0.073779233,0.545384586,0.14941442,0.077687308,0.542022645,0.179752246,0.050299525,0.560210347
4110,Q1015,17.37501061,-28.62493255,-0.255298615,0.100605495,0.262322724,0.046363574,0.069519766,0.291980267,0.077215306,0.076404952,0.547302067,0.05626658,0.063977391,0.543169439,0.090342544,0.045156796,0.561101377
4111,Q1016,17.62501061,-28.62493255,-0.50755614,0.09666381,0.270569682,-0.131587446,0.086138785,0.153496027,-0.10711129,0.09659446,0.553488612,-0.126261607,0.066539615,0.549146116,-0.084894106,0.075039446,0.566802204
4119,Q1024,19.62501061,-28.62493255,-0.243694529,0.089056142,0.092055872,-0.34663862,-0.060102809,0.108685337,-0.340557635,-0.051495004,0.026748199,-0.329103917,-0.110434949,0.023247218,-0.335342944,-0.08104565,0.01719813
4120,Q1025,19.87501061,-28.62493255,-0.170790702,0.115646802,0.01109942,-0.269788086,-0.061293483,0.096957549,-0.259224892,-0.055173002,0.025351584,-0.249797642,-0.10756208,0.021547867,-0.263824195,-0.092188805,0.01616849
4121,Q1026,20.12501061,-28.62493255,-0.181929767,0.119696178,-0.003349234,-0.27185002,-0.06984403,0.094379835,-0.271593601,-0.063058816,0.024313718,-0.255091727,-0.109153382,0.020726044,-0.273750931,-0.091737002,0.015429321
4122,Q1027,20.37501061,-28.62493255,-0.209187642,0.107450865,0.031903602,-0.321268886,-0.057708815,0.099291667,-0.324929029,-0.056858987,0.023293275,-0.306470424,-0.100184195,0.02079914,-0.328683227,-0.081389353,0.014439503
4123,Q1028,20.62501061,-28.62493255,-0.202876031,0.100407943,0.017540721,-0.236572638,-0.076354831,0.045845076,-0.2415663,-0.071776703,0.006916396,-0.21836859,-0.106505595,0.00415268,-0.251664221,-0.101971656,-2.79E-05
4124,Q1029,20.87501061,-28.62493255,-0.240038693,0.123891696,-0.05855247,-0.223445222,-0.090525962,0.03733303,-0.229747459,-0.09210977,0.005190653,-0.211633474,-0.118314587,0.00213973,-0.239441335,-0.117523007,-0.001076209
4125,Q1030,21.12501061,-28.62493255,-0.189507514,0.11529693,0.002904162,-0.238398358,-0.094621092,0.076266162,-0.250170529,-0.111506239,0.015663141,-0.219108328,-0.123962022,0.013231417,-0.255229145,-0.120866604,0.00790462
4126,Q1031,21.37501061,-28.62493255,-0.190070778,0.122653879,-0.02060358,-0.188040555,-0.112598203,0.065699212,-0.204002738,-0.123708047,0.014248215,-0.173359364,-0.132420138,0.011258285,-0.209879532,-0.128485814,0.007160744
4127,Q1032,21.62501061,-28.62493255,-0.157202065,0.093037486,0.028319286,-0.158655316,-0.109420702,0.01659991,-0.175934598,-0.120919257,-0.001281068,-0.146571144,-0.125020728,-0.004432255,-0.184604004,-0.130409017,-0.005971451
4128,Q1033,21.87501061,-28.62493255,-0.216178849,0.124274075,-0.081136897,-0.235351279,-0.092718489,0.005074549,-0.251118571,-0.094540358,-0.006151961,-0.221859589,-0.106902152,-0.009331694,-0.264921308,-0.101399973,-0.008653009
4129,Q1034,22.12501061,-28.62493255,-0.13270916,0.083507121,-0.082037002,-0.136820763,-0.102102406,-0.058616091,-0.145065919,-0.100957014,-0.024653593,-0.119420946,-0.097009026,-0.02900048,-0.16066274,-0.102703735,-0.024881223
4130,Q1035,22.37501061,-28.62493255,-0.138867795,0.116567016,-0.184085831,-0.174999103,-0.08471363,-0.051782928,-0.18731308,-0.081224732,-0.023278251,-0.161774918,-0.079820484,-0.027306302,-0.202822775,-0.080160692,-0.023085414
4131,Q1036,22.62501061,-28.62493255,-0.120896593,0.120749019,-0.122495636,-0.173888251,-0.077320606,-0.051779099,-0.188369602,-0.073231652,-0.023516715,-0.166068494,-0.07269796,-0.027421955,-0.201614887,-0.07356479,-0.023398796
4132,Q1037,22.87501061,-28.62493255,-0.10662894,0.141414717,-0.187090531,-0.171507135,-0.065891758,-0.052027505,-0.190385088,-0.060540047,-0.023523165,-0.168258548,-0.070401974,-0.027887167,-0.201995701,-0.065215185,-0.023431884
4133,Q1038,23.12501061,-28.62493255,0.062287852,0.102624245,-0.025636563,0.027007094,-0.093041487,-0.045537058,0.004703819,-0.099280536,-0.017065285,0.030074997,-0.091305241,-0.020083722,-0.008935319,-0.100612968,-0.016611787
4134,Q1039,23.37501061,-28.62493255,0.067496486,0.122197822,-0.087330021,0.044002138,-0.117649704,-0.053126667,0.023368075,-0.124292746,-0.019739032,0.050203655,-0.106216386,-0.022524836,0.011374203,-0.124442033,-0.019567747
4135,Q1040,23.62501061,-28.62493255,0.019053621,0.12635909,-0.147740051,0.013098034,-0.141981453,-0.096726134,-0.0009047,-0.150510192,-0.035976101,0.024404226,-0.135780618,-0.040553868,-0.019955825,-0.137961358,-0.034630492
4136,Q1041,23.87501061,-28.62493255,0.000744699,0.111188017,-0.104282841,-0.013217567,-0.169804871,-0.098789096,-0.030867279,-0.166504234,-0.037137758,-0.00100421,-0.145774707,-0.041395396,-0.047449742,-0.144479826,-0.035578471
4137,Q1042,24.12501061,-28.62493255,-0.120226718,0.093714081,-0.054499019,-0.178868175,-0.200731859,-0.079555862,-0.196088403,-0.191618294,-0.034952935,-0.156076744,-0.163105294,-0.038758572,-0.198781669,-0.130795673,-0.032517873
4138,Q1043,24.37501061,-28.62493255,-0.071742982,-0.207337156,-0.224725395,-0.121811606,-0.164038241,-0.092241548,-0.139021412,-0.152166173,-0.03886953,-0.106647559,-0.133294672,-0.042683166,-0.148676187,-0.113141246,-0.036344182
4139,Q1044,24.62501061,-28.62493255,-0.081289105,-0.204793066,-0.23453398,-0.125298753,-0.090149775,-0.107268564,-0.149228141,-0.094479799,-0.049139973,-0.122663394,-0.081992589,-0.052539475,-0.156256467,-0.046842102,-0.044685628
4140,Q1045,24.87501061,-28.62493255,-0.05882952,0.092260793,-0.131998882,-0.073070072,-0.065421976,-0.081414886,-0.090144314,-0.07644242,-0.033973131,-0.070098259,-0.064824045,-0.036632728,-0.104042895,-0.040465482,-0.029752387
4141,Q1046,25.12501061,-28.62493255,-0.021077538,0.099609472,-0.136367187,-0.014190622,-0.078462489,-0.075115323,-0.031775706,-0.091401711,-0.030688249,-0.01529439,-0.073432803,-0.032552566,-0.041847464,-0.046304282,-0.026048344
4142,Q1047,25.37501061,-28.62493255,0.006455363,0.122729406,-0.169527054,0.006679634,-0.104946397,-0.035707198,-0.014005814,-0.12701872,-0.018992398,0.013544568,-0.104570396,-0.019985033,-0.018736562,-0.066322349,-0.016120514
4143,Q1048,25.62501061,-28.62493255,0.049763706,0.126155704,-0.141272753,0.016660497,-0.157841906,-0.000566153,-0.006388954,-0.176473722,-0.007626857,0.018433094,-0.146221966,-0.008431999,-0.014957338,-0.108966649,-0.007431503
4144,Q1049,25.87501061,-28.62493255,0.069534518,0.127772421,-0.14864096,0.026836846,-0.204099014,-0.010418395,-0.00128443,-0.224610806,-0.011017428,0.035803117,-0.193871737,-0.012874493,-0.006147027,-0.154381245,-0.011517137
4145,Q1050,26.12501061,-28.62493255,0.094547361,0.144000411,-0.125270322,0.049006928,-0.226835549,-0.018638643,0.02432063,-0.25000459,-0.013728538,0.059898067,-0.215545431,-0.015719792,0.018681968,-0.184582964,-0.014790586
4146,Q1051,26.37501061,-28.62493255,0.109802693,0.122399464,-0.063359536,0.07301262,-0.214425832,-0.021396112,0.046155192,-0.245620251,-0.014580682,0.080956638,-0.210214972,-0.016590687,0.044135153,-0.173206463,-0.015005265
4147,Q1052,26.62501061,-28.62493255,0.118898392,0.125963673,-0.076917626,0.10876777,-0.122604251,-0.015845608,0.096595883,-0.136417091,-0.011663861,0.113192655,-0.122210763,-0.012783183,0.091745034,-0.091620333,-0.011583177
4148,Q1053,26.87501061,-28.62493255,0.100513905,0.127388924,-0.084777318,0.095152497,-0.066426866,-0.007734271,0.080609731,-0.082487985,-0.009657181,0.092137404,-0.074307352,-0.009916463,0.073309764,-0.032210831,-0.007921097
4149,Q1054,27.12501061,-28.62493255,0.137238532,0.10251189,-0.011108967,0.146717444,-0.023391638,-0.011295757,0.140203685,-0.031283412,-0.009245891,0.143336058,-0.022750406,-0.00861183,0.138393134,0.007617923,-0.007239288
4150,Q1055,27.37501061,-28.62493255,0.134886727,0.110222213,-0.113341771,0.146953404,0.000366524,-0.00981227,0.143718526,-0.002364568,-0.008739736,0.141354963,0.001108611,-0.007741662,0.138489127,0.024333445,-0.00685529
4151,Q1056,27.62501061,-28.62493255,0.219530046,-0.220759079,-0.040521812,0.189655453,0.021237893,-0.015542414,0.188777372,0.022853404,-0.009932393,0.183263719,0.031801276,-0.008254593,0.185585633,0.034477863,-0.008437675
4152,Q1057,27.87501061,-28.62493255,0.192130446,0.118153214,-0.14171046,0.18773976,0.031245256,-0.01598089,0.189499363,0.032218467,-0.010091927,0.184917405,0.039809734,-0.008283691,0.187314287,0.039313182,-0.008636417
4153,Q1058,28.12501061,-28.62493255,0.21724923,-0.188440099,-0.142190173,0.184110999,0.040885199,-0.019184949,0.185101941,0.040671188,-0.012340682,0.178433135,0.048900031,-0.010385693,0.181526199,0.042505953,-0.011055761
4154,Q1059,28.37501061,-28.62493255,0.259615332,-0.228585854,-0.021661894,0.249223307,0.038020913,-0.028312478,0.244603366,0.033392679,-0.013420962,0.241532132,0.047414593,-0.011251508,0.238513708,0.033314425,-0.011873174
4155,Q1060,28.62501061,-28.62493255,0.380376935,0.078035273,0.052888598,0.396193802,0.011346843,-0.057221588,0.384444714,0.005909188,-0.019521708,0.382957041,0.03389439,-0.017344667,0.369923174,0.011556492,-0.016890958
4156,Q1061,28.87501061,-28.62493255,0.22906068,0.06841927,0.079073645,0.226492003,0.055516873,-0.025232896,0.228747681,0.054535981,-0.013059632,0.219228238,0.066893123,-0.01038976,0.226806313,0.059546892,-0.010744109
4157,Q1062,29.12501061,-28.62493255,0.099736586,-0.247696266,0.028585007,0.070510395,0.078429677,0.000132555,0.072142549,0.075741962,-0.008342572,0.061660543,0.073037855,-0.005940894,0.065838568,0.075104244,-0.006513487
4158,Q1063,29.37501061,-28.62493255,0.087180167,-0.245650887,0.022462938,0.081878871,0.075670265,-0.003360919,0.083511852,0.072457351,-0.009647471,0.070931777,0.069557607,-0.007145684,0.079266295,0.071578942,-0.008110758
4159,Q1064,29.62501061,-28.62493255,0.026368083,0.054025549,0.082375772,0.021512369,0.08483164,-0.027913049,0.026408296,0.08256837,-0.01963881,0.011375402,0.074568048,-0.017196832,0.027966807,0.082130246,-0.016711345
4160,Q1065,29.87501061,-28.62493255,-0.055883743,0.052747674,0.066823252,-0.030641787,0.08737772,-0.053545713,-0.015563698,0.087707765,-0.027949722,-0.036364183,0.072465613,-0.026480386,-0.012303334,0.092340253,-0.022204908
4161,Q1066,30.12501061,-28.62493255,-0.08319477,-0.26263985,0.017000951,-0.035862271,0.09818317,-0.056956939,-0.02235564,0.10021767,-0.030194722,-0.041383926,0.088018946,-0.028252611,-0.013821275,0.09882199,-0.024700534
4162,Q1067,30.37501061,-28.62493255,0.005757032,-0.262153864,0.01670156,0.058994591,0.093158387,-0.07423339,0.075060248,0.092852145,-0.035238795,0.052551962,0.090606883,-0.032804295,0.082076147,0.095035389,-0.029229006
4163,Q1068,30.62501061,-28.62493255,-0.075872295,-0.268873453,0.033848587,-0.034230482,0.127190322,-0.053205013,-0.012689076,0.130305991,-0.029375,-0.041031819,0.12212915,-0.026403012,-0.001258153,0.12982671,-0.023297591
4164,Q1069,30.87501061,-28.62493255,0.177264258,0.053040601,0.069792151,0.23758322,0.082024775,-0.089393102,0.251311034,0.077856578,-0.035316009,0.233930111,0.102573194,-0.031547241,0.258987099,0.072057419,-0.029736651
4165,Q1070,31.12501061,-28.62493255,-0.019271631,0.036558677,0.062869757,0.049945865,0.120149352,-0.114328198,0.07445439,0.119318403,-0.047592327,0.0463752,0.128868088,-0.045379501,0.084918343,0.115028575,-0.040171776
4166,Q1071,31.37501061,-28.62493255,-0.027755402,0.034889016,0.065526582,-0.014241448,0.136561006,-0.104318134,0.010458581,0.137442678,-0.045808271,-0.019948242,0.14101781,-0.043511428,0.026537022,0.132414892,-0.038335767
4167,Q1072,31.62501061,-28.62493255,-0.269836128,0.018824005,0.109537214,-0.225103453,0.183843955,-0.06633658,-0.18861489,0.187471434,-0.038811568,-0.225832686,0.172044173,-0.036486465,-0.158763677,0.180135638,-0.031832058
4168,Q1073,31.87501061,-28.62493255,-0.320933223,0.017865891,0.156597972,-0.299091399,0.203371257,-0.010588343,-0.267324477,0.209965706,-0.022673387,-0.301912457,0.185156867,-0.018946333,-0.231454849,0.20125173,-0.01666729
4169,Q1074,32.12501061,-28.62493255,-0.293985814,0.019092416,0.170266762,-0.301423818,0.207090005,0.021411275,-0.26783362,0.212596223,-0.014702392,-0.304030657,0.187554136,-0.009877024,-0.230883598,0.203030825,-0.011110106
3988,Q1076,16.87501061,-28.37493255,-0.154495284,0.107017122,0.245724618,0.033091087,0.088208877,0.304175496,0.067282133,0.097745612,0.549917281,0.040512763,0.09232641,0.54747206,0.083214663,0.077332258,0.5644297
3989,Q1077,17.12501061,-28.37493255,-0.22973612,0.103738487,0.255185544,0.049722522,0.082611278,0.244742706,0.079592496,0.092020728,0.549173415,0.055652946,0.085535802,0.54589963,0.094682358,0.065871119,0.563352883
3990,Q1078,17.37501061,-28.37493255,-0.459920257,0.092289366,0.285407096,-0.133114308,0.104605436,0.303977251,-0.097578891,0.116495222,0.555079103,-0.124089718,0.084886432,0.551149011,-0.079859309,0.085922763,0.568171024
4000,Q1080,19.87501061,-28.37493255,-0.111997731,0.096646212,0.067358725,-0.198159412,-0.086838841,0.080069743,-0.192816257,-0.082950279,0.020626584,-0.18085146,-0.114275113,0.018134074,-0.20289582,-0.109071247,0.012152454
4001,Q1081,20.12501061,-28.37493255,-0.195047334,0.086541712,0.065291047,-0.243777275,-0.083923228,0.054555938,-0.246767104,-0.076353252,0.011538484,-0.224797994,-0.120216504,0.008406452,-0.249449268,-0.109624624,0.003201207
4002,Q1082,20.37501061,-28.37493255,-0.23253423,0.099583417,0.022734666,-0.28670612,-0.089685455,0.054321911,-0.283714265,-0.083285004,0.009253713,-0.268590063,-0.121702522,0.006571045,-0.296848685,-0.113613613,0.001707198
4003,Q1083,20.62501061,-28.37493255,-0.220594198,0.120301962,-0.041452605,-0.244346648,-0.097521111,0.051137347,-0.251099885,-0.097231254,0.010033943,-0.234352857,-0.126475886,0.006610843,-0.260203242,-0.124459676,0.002266956
4004,Q1084,20.87501061,-28.37493255,-0.184039965,0.113564357,-0.03416533,-0.176937252,-0.115653545,0.013225812,-0.186538219,-0.121890582,-0.000830406,-0.16174984,-0.138852194,-0.004641708,-0.1971073,-0.142825902,-0.006023095
4005,Q1085,21.12501061,-28.37493255,-0.231535017,0.126571253,-0.074457645,-0.197563186,-0.119529516,0.01692451,-0.206055,-0.131188288,-0.001347758,-0.180244997,-0.138403401,-0.004483362,-0.220528379,-0.139414713,-0.005928644
4006,Q1086,21.37501061,-28.37493255,-0.237908155,0.103990376,-0.005357332,-0.211688519,-0.13073945,0.017976176,-0.223910987,-0.133996919,-0.002244458,-0.197187215,-0.143935814,-0.004916558,-0.238176897,-0.142265245,-0.007479617
4007,Q1087,21.62501061,-28.37493255,-0.250798732,0.109595679,-0.102379523,-0.235957012,-0.123503581,0.019493975,-0.253057867,-0.125335768,-0.001532223,-0.219681665,-0.13021861,-0.004230836,-0.258993059,-0.126631916,-0.005844563
4008,Q1088,21.87501061,-28.37493255,-0.198530868,0.115436897,-0.131801143,-0.203165144,-0.127115726,-0.005006061,-0.217551187,-0.123238869,-0.007156837,-0.184633568,-0.115273885,-0.010036612,-0.224152178,-0.11520163,-0.008937341
4009,Q1089,22.12501061,-28.37493255,-0.164756253,0.112280458,-0.170283765,-0.167118594,-0.112345576,-0.055959072,-0.179962099,-0.109259434,-0.024005899,-0.155962318,-0.100222215,-0.027891006,-0.194673985,-0.102580994,-0.024124984
4010,Q1090,22.37501061,-28.37493255,-0.140493914,0.127511412,-0.218215555,-0.179220498,-0.098662853,-0.053551607,-0.191613853,-0.095081054,-0.023601374,-0.168737471,-0.08871983,-0.027356001,-0.205890223,-0.089412071,-0.023524828
4011,Q1091,22.62501061,-28.37493255,-0.071533039,0.116130933,-0.109257512,-0.116684645,-0.082999125,-0.062404379,-0.133395478,-0.079904124,-0.025448861,-0.112494916,-0.074740544,-0.029175812,-0.150908098,-0.080275826,-0.024879668
4012,Q1092,22.87501061,-28.37493255,-0.040932227,0.114619881,-0.106227741,-0.122966059,-0.04477217,-0.057311457,-0.141629681,-0.03399571,-0.023518968,-0.124170676,-0.041970678,-0.027274422,-0.15229331,-0.040819127,-0.02268664
4013,Q1093,23.12501061,-28.37493255,0.00356939,0.118553825,-0.120087467,-0.078515626,-0.037853923,-0.06508556,-0.093190283,-0.033470001,-0.02589073,-0.078142174,-0.043651424,-0.029835995,-0.11391025,-0.045524407,-0.02474145
